pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AEVMK5A7R4TH53MCA24PKORFDFYQ::1629413226699000000::pair::0,AEVMK5A7R4TH53MCA24PKORFDFYQ::1629413226699000000,AEVMK5A7R4TH53MCA24PKORFDFYQ,test,2021-08-19 22:47:06.699,B07H4VQ4BZ,6,15,B07S7DVT33,B07H4VQ4BZ,"Spytec GPS GL300 GPS Tracker for Vehicles, Cars, Trucks, Equipment and Asset Tracker for Loved Ones, Businesses, Fleets | Unlimited US and Worldwide Real-Time Tracking App - Subscription Required","Anker USB C Hub, 5-in-1 USB C Adapter, with 4K USB C to HDMI, SD and microSD Card Reader, 2 USB 3.0 Ports, for MacBook Pro 2019/2018/2017, iPad Pro 2019/2018, Pixelbook, XPS, and More",mid,mid,B07H4VQ4BZ,B07H4VQ4BZ,B07S7DVT33,positive_vs_negative,0.6000000000000001,"The user's previous item is a small electronics accessory, making another electronics accessory more relevant than a GPS tracker.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,3,0.23812204670046663,0.0,pointwise_calibrated
AEVQCHQTPZSIJYTZH7ITNXRCD45A::1392238091000000000::pair::0,AEVQCHQTPZSIJYTZH7ITNXRCD45A::1392238091000000000,AEVQCHQTPZSIJYTZH7ITNXRCD45A,test,2014-02-12 20:48:11.000,B06XHGKJR4,6,15,B0BCQRM241,B06XHGKJR4,"Monysun Addressable RGB LED Case Fan MS2-120mm, 5V-3Pin aRGB Silent Computer Case Fan with Dual Light Loop LED Light, PWM RGB Fan for Gaming PC, Adjustable Color LED PC Fan","Sabrent 4-Port USB 2.0 Hub (9"" Cable) with Individual Power Switches and LED's (HB-UMLW)",head,mid,B06XHGKJR4,B06XHGKJR4,B0BCQRM241,positive_vs_negative,0.6000000000000001,The USB hub is more functionally similar to the USB fan the user already owns.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,3,1,0.2778757954666667,1.0,pointwise_calibrated
AEVQIKKYC5GUKPHJ5IMHUMCX6YXA::1650410129631000000::pair::0,AEVQIKKYC5GUKPHJ5IMHUMCX6YXA::1650410129631000000,AEVQIKKYC5GUKPHJ5IMHUMCX6YXA,test,2022-04-19 23:15:29.631,B078LWV8PZ,6,15,B078LWV8PZ,B0BLHGBGQW,"upHere 120mm RGB Case Fan Fan,Quiet Edition High Airflow LED Case Fan for PC Cases-3 Pack,RGB123-3",extra long zip ties heavy duty 32 inch large cable ties for outdoor use white nylon ties 30 pcs uv resistant industrial tie wrap 200lb Tensile Strength,mid,head,B078LWV8PZ,B078LWV8PZ,B0BLHGBGQW,positive_vs_negative,0.6000000000000001,The action camera suggests a tech hobbyist who might be more interested in PC components than cable ties.,True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,3,6,0.24003949965000004,1.0,pointwise_calibrated
AEW3QGZ54WER2NTCWDMNS2DINL7A::1631387983900000000::pair::0,AEW3QGZ54WER2NTCWDMNS2DINL7A::1631387983900000000,AEW3QGZ54WER2NTCWDMNS2DINL7A,test,2021-09-11 19:19:43.900,B09QKWXKJ4,6,15,B00D5NOCKS,B09QKWXKJ4,Hanerdun® Bright LED USB Lamp Light Reading Lamp for Laptop Flexible Neck White,SAMSUNG EE-UC10JUWEGUS USB-C to 3.5mm Headphone Jack Adapter for Note10 and Note10+ (US Version with Warranty),tail,head,B09QKWXKJ4,B00D5NOCKS,B09QKWXKJ4,positive_vs_negative,0.6000000000000001,"The user's previous purchase is a general-purpose electronic accessory, making a versatile USB lamp a more likely complement.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,2,0.23812204670046663,0.0,pointwise_calibrated
AEW5HZQD7KU5XHBRUIM27A354OCQ::1627090881685000000::pair::0,AEW5HZQD7KU5XHBRUIM27A354OCQ::1627090881685000000,AEW5HZQD7KU5XHBRUIM27A354OCQ,test,2021-07-24 01:41:21.685,B08XVTQRVL,6,15,B07X31DWV4,B08XVTQRVL,APC J35B 8-Outlet J-Type Power Conditioner with Battery Backup,"MONTECH Century 850 Watt 80 Plus Gold Certified Fully Modular Power Supply, Compact ATX Size, FDB Premium Fan, Full Japanese Capacitors, High-Performance Compoents",mid,mid,B08XVTQRVL,B08XVTQRVL,B07X31DWV4,positive_vs_negative,0.5,"The user's previous purchase is a computer accessory, making a computer power supply a more related item.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,3,0.23812204670046663,0.0,pointwise_calibrated
AEW7UA3BBVMHDZIRWLNGGY4W5Z3A::1470767119000000000::pair::0,AEW7UA3BBVMHDZIRWLNGGY4W5Z3A::1470767119000000000,AEW7UA3BBVMHDZIRWLNGGY4W5Z3A,test,2016-08-09 18:25:19.000,B000ZH7E5M,6,15,B007EHI1BC,B000ZH7E5M,TY-CC20W Communication Camera,Logitech LX8 Cordless Laser Mouse,tail,tail,B000ZH7E5M,B000ZH7E5M,B007EHI1BC,positive_vs_negative,0.8,"The user previously bought a Logitech mouse, showing a brand and product category preference.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,1,0.23812204670046663,0.0,pointwise_calibrated
AEWFOUU3MAFIMXWRVDIJF74UHSPA::1559660247119000000::pair::0,AEWFOUU3MAFIMXWRVDIJF74UHSPA::1559660247119000000,AEWFOUU3MAFIMXWRVDIJF74UHSPA,test,2019-06-04 14:57:27.119,B00XIU3MJA,6,15,B06Y2VP3C7,B00XIU3MJA,"Ubeesize Flexible Mini Phone Tripod, Portable and Adjustable Camera Stand Holder with Wireless Remote and Universal Clip, Compatible with Cellphones, Sports Cameras",Philips Fidelio SBD7500 Portable Speaker Dock for iPod/iPhone (Black),mid,tail,B00XIU3MJA,B06Y2VP3C7,B00XIU3MJA,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on photography accessories, making the flexible tripod a more relevant choice.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,2,5,0.31663623453333334,1.0,pointwise_calibrated
AEWIF5Q3GVWHFT7W5UXNFSHSMSEQ::1656809030242000000::pair::0,AEWIF5Q3GVWHFT7W5UXNFSHSMSEQ::1656809030242000000,AEWIF5Q3GVWHFT7W5UXNFSHSMSEQ,test,2022-07-03 00:43:50.242,B09NWDKJX9,6,15,B0CB4DP1Y9,B09NWDKJX9,Case Logic Portable EVA Hard Drive Case QHDC-101 - Red,ASURION 3 Year Lawn & Garden Extended Protection Plan ($30 - $39.99),head,head,B09NWDKJX9,B0CB4DP1Y9,B09NWDKJX9,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on computer accessories and electronics, making a hard drive case more relevant.",True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,2,6,0.3157120912833334,1.0,pointwise_calibrated
AEWKA6H7VTGELHN3SUQH2INH6WFQ::1438640139000000000::pair::0,AEWKA6H7VTGELHN3SUQH2INH6WFQ::1438640139000000000,AEWKA6H7VTGELHN3SUQH2INH6WFQ,test,2015-08-03 22:15:39.000,B007ROT8HI,6,15,B087TV82S6,B007ROT8HI,"EXFIT BCS-700 | Wireless Bluetooth Headphone Neckband with Retractable Earbuds, Auto Answer on Earbud Pull for Office, Phone Call, Driving, Working (Charcoal Black)",[Obsolete] Ion Audio iPA57 Tailgater Bluetooth Portable Speaker System with Auxiliary USB Charger,mid,tail,B007ROT8HI,B087TV82S6,B007ROT8HI,positive_vs_negative,0.6000000000000001,"The user's camera case suggests interest in portable electronics, making a compact Bluetooth neckband a more likely accessory than a large, obsolete speaker.",True,0.35354838710000003,0.1320754717,0.6464516129,0.8679245283,True,True,0.24281192940000002,0.7571880706,2,5,0.16529105126666668,1.0,pointwise_calibrated
AEWT64C4YXQBSTWFUI6LT77GB32Q::1577921368873000000::pair::0,AEWT64C4YXQBSTWFUI6LT77GB32Q::1577921368873000000,AEWT64C4YXQBSTWFUI6LT77GB32Q,test,2020-01-01 23:29:28.873,B01MZ634EJ,6,15,B01MZ634EJ,B01HLSMVTQ,NetDot Gen7 Magnetic Charging Cable Compatible with Micro USB Smartphone and i-Product (3.3ft / 3 Pack Gray) (netdott3gray),"ARCHEER 25W Bluetooth Speaker (A320) with Super Bass, Loud Bamboo Wood Home Audio Wireless Speakers with Subwoofer",mid,tail,B01MZ634EJ,B01MZ634EJ,B01HLSMVTQ,positive_vs_negative,0.7000000000000001,"The user's previous purchase is an electronic accessory, making a charging cable a more complementary item.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AEWTDWNT7YWT5AMMJOE5GIMAOFRA::1388600505000000000::pair::0,AEWTDWNT7YWT5AMMJOE5GIMAOFRA::1388600505000000000,AEWTDWNT7YWT5AMMJOE5GIMAOFRA,test,2014-01-01 18:21:45.000,B002FFT8Z6,6,15,B002FFT8Z6,B07G61JRYR,Black 4-Port High Speed USB 2.0 Hub,"Ring Chime, A Wi-Fi-Enabled Speaker for Your Ring Video Doorbell",tail,mid,B002FFT8Z6,B002FFT8Z6,B07G61JRYR,positive_vs_negative,0.7000000000000001,"The user's previous purchases are computer accessories, making a USB hub more relevant.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,1,4,0.3157120912833334,1.0,pointwise_calibrated
AEWYKSOM2KOSDVAQZWHZ7SHECQ2Q::1621573250882000000::pair::0,AEWYKSOM2KOSDVAQZWHZ7SHECQ2Q::1621573250882000000,AEWYKSOM2KOSDVAQZWHZ7SHECQ2Q,test,2021-05-21 05:00:50.882,B09Y915P63,6,15,B085RD7QGC,B09Y915P63,"KEYNICE Portable USB Fan, Mini Stroller Fan with 2 Speed, 360° Manual Rotate Fan, 4 Inch Cooling Fan, Personal Quiet Clip on Fan for Home Bedroom Bathroom KN-835 Blue","HUO JI Z88 Z-88 RGB Mechanical USB Gaming Keyboard, Blue Switch , LED Backlit, Water Resistant, Compact 81 Keys Anti-Ghosting for Mac, PC, White",mid,head,B09Y915P63,B09Y915P63,B085RD7QGC,positive_vs_negative,0.6000000000000001,The user's camera purchase suggests a stronger interest in tech gadgets than in personal cooling accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,2,0.23812204670046663,0.0,pointwise_calibrated
AEWZGYBWPL7C4FJZHOCE6Y4ZBZEA::1555857830967000000::pair::0,AEWZGYBWPL7C4FJZHOCE6Y4ZBZEA::1555857830967000000,AEWZGYBWPL7C4FJZHOCE6Y4ZBZEA,test,2019-04-21 14:43:50.967,B07L6DSRY9,6,15,B07L6DSRY9,B0C1G9FFWQ,"Infiland T-Mobile Alcatel Joy Tab 8/ Alcatel 3T 8 Tablet Case, Multi-Angle Stand Cover Fit T-Mobile Alcatel Joy Tab 8-inch 2019 Release/Alcatel 3T 8-inch 2018 Released Tablet, Mint Green","ANCwear Portable Bluetooth Speakers Wireless Mini Speaker with Enhanced Bass,HD Sound,Wearable Speaker with Microphone,9.5H Playtime,IPX6 Waterproof Suitable for Sports,Outdoor Travel (Blue)",mid,head,B07L6DSRY9,B07L6DSRY9,B0C1G9FFWQ,positive_vs_negative,0.7000000000000001,The user has shown a consistent preference for device cases and protective accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,1,0.23812204670046663,0.0,pointwise_calibrated
AEX5M2E3A2U2EFNCIMOFVH64WPWQ::1651603288309000000::pair::0,AEX5M2E3A2U2EFNCIMOFVH64WPWQ::1651603288309000000,AEX5M2E3A2U2EFNCIMOFVH64WPWQ,test,2022-05-03 18:41:28.309,B08YS6VC1N,6,15,B08YS6VC1N,B00HQI0PBI,"PrimoChill PrimoFlex LRT Custom Watercooling Flexible Tubing -1/2in.ID x 3/4in.OD, 10 feet Bundled with System Prep and Coolant, Made with Premium Materials, Proudly Made in the USA - Elegant White",Snugg iPod Nano 7th Generation Case - Silicone Rubber Case & (Red) for Apple iPod Nano 7th Generation,mid,tail,B08YS6VC1N,B08YS6VC1N,B00HQI0PBI,positive_vs_negative,0.7000000000000001,"Both are electronics accessories, but the water cooling tubing is more related to PC component upgrades.",True,0.1320754717,0.1265306122,0.8679245283,0.8734693878,True,True,0.12930304195,0.87069695805,2,6,0.20312734708333335,1.0,pointwise_calibrated
AEXEM5PWVL43NH37ZQ5XWGA3VKKA::1617234560998000000::pair::0,AEXEM5PWVL43NH37ZQ5XWGA3VKKA::1617234560998000000,AEXEM5PWVL43NH37ZQ5XWGA3VKKA,test,2021-03-31 23:49:20.998,B0BV2M58F6,6,15,B08GXMPJB5,B0BV2M58F6,"Gigabyte Radeon RX 5700 XT Gaming OC 8G (rev 2.0) Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57XTGAMING OC-8GD REV2.0 Video Card","WD 18TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - WDBWLG0180HBK-NESN",mid,head,B0BV2M58F6,B08GXMPJB5,B0BV2M58F6,positive_vs_negative,0.6000000000000001,The user's previous electronics purchases suggest a potential interest in performance components.,True,0.1265306122,0.1265306122,0.8734693878,0.8734693878,True,True,0.1265306122,0.8734693877999999,2,1,0.20312734708333333,1.0,pointwise_calibrated
AEXHGUU72AXUQZ6NCFNKRW4K5YUQ::1626578043997000000::pair::0,AEXHGUU72AXUQZ6NCFNKRW4K5YUQ::1626578043997000000,AEXHGUU72AXUQZ6NCFNKRW4K5YUQ,test,2021-07-18 03:14:03.997,B0BKYYGD94,6,15,B08BP1K26K,B0BKYYGD94,"SPARIN 2 Pack Screen Protector Compatible with Samsung Galaxy Tab S8/ Galaxy Tab S7 11 inch, Tempered Glass, Alignment Frame (SM-X700/X706/T870/T875/T878)","Sound Bar, BESTISAN 100 Watt HDMI Sound Bars for TV with Built in Subwoofer Home Theater System (32 inch, Sub Out Port, Bluetooth 5.0, 3 Audio Modes, Bass Adjustable, Wall Mountable, 2023 Upgraded)",mid,head,B0BKYYGD94,B08BP1K26K,B0BKYYGD94,positive_vs_negative,0.6000000000000001,The user's previous purchases suggest an interest in tablet and computer accessories.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,2,3,0.31663623453333334,1.0,pointwise_calibrated
AEXOB7VC7FT437JSM3MZ47BS3DHQ::1638752309717000000::pair::0,AEXOB7VC7FT437JSM3MZ47BS3DHQ::1638752309717000000,AEXOB7VC7FT437JSM3MZ47BS3DHQ,test,2021-12-06 00:58:29.717,B0BZVGQ1M3,6,15,B0BZVGQ1M3,B0BYDHF6YB,"rockpapa Comfort+ Kids Headphones with Microphone and Volume Control, Boys Girls Student Over-Ear Headphones Wired for School Classroom Laptop PC Computer Tablet Black Blue","Zyxel AV2000 Powerline Ethernet Adapter Starter Kit | Pass-Thru Power | Plug & Play | MIMO | HomePlug AV2 | 2 x Gigabit Ethernet | Ideal for Smart TVs, On-Line Games, 4K Streaming | PLA5456KIT",head,head,B0BZVGQ1M3,B0BZVGQ1M3,B0BYDHF6YB,positive_vs_negative,0.6000000000000001,"The user's laptop and charger interactions suggest a need for compatible accessories, making headphones a more likely complementary purchase.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,1,0.23812204670046663,0.0,pointwise_calibrated
AEYJNGV6DYQQ5XWFFSWKWUUGGCIA::1672866408683000000::pair::0,AEYJNGV6DYQQ5XWFFSWKWUUGGCIA::1672866408683000000,AEYJNGV6DYQQ5XWFFSWKWUUGGCIA,test,2023-01-04 21:06:48.683,B0B6HDJ6K9,6,15,B0B6HDJ6K9,B0BP88GJVZ,"Bluetooth Beanie Hat with Headphones, Wireless Knitted Winter Hat Built-in Microphone and Stereo Speakers, Unique Tech Gifts Stocking Stuffers for Men Women",PHILIPS SHP9500 HiFi Precision Stereo Over-Ear Headphones (Black),head,head,B0B6HDJ6K9,B0BP88GJVZ,B0B6HDJ6K9,positive_vs_negative,0.7000000000000001,"The user's interest in a high-performance Steam Deck accessory suggests a preference for quality tech, aligning more with the HiFi headphones.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,2,0.23812204670046663,0.0,pointwise_calibrated
AEZLR3FFC7VKBBQJYLWB2MKI7S5Q::1606147851002000000::pair::0,AEZLR3FFC7VKBBQJYLWB2MKI7S5Q::1606147851002000000,AEZLR3FFC7VKBBQJYLWB2MKI7S5Q,test,2020-11-23 16:10:51.002,B06Y2HKT75,6,15,B092LZHDWX,B06Y2HKT75,4 Pack Label Tape Compatible with Brother Tze Tape Replacement for Brother P Touch Label Maker PT D200 D210 H100 H110 1880,"150Mbps USB WiFi Adapter, LOTEKOO Wireless Network Card Adapter WiFi Dongle for Desktop Laptop PC Windows 10 8 7 MAC OS Raspberry Pi / Pi2",mid,mid,B06Y2HKT75,B06Y2HKT75,B092LZHDWX,positive_vs_negative,0.7000000000000001,It is a networking accessory that complements the user's router.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,1,0.23812204670046663,0.0,pointwise_calibrated
AEZUS6MCRTHURQ3JVI6JQNLFOLBA::1524951344308000000::pair::0,AEZUS6MCRTHURQ3JVI6JQNLFOLBA::1524951344308000000,AEZUS6MCRTHURQ3JVI6JQNLFOLBA,test,2018-04-28 21:35:44.308,B008C4JA66,6,15,B07QBYFPLM,B008C4JA66,"3 Pack Compatible with Fit bit Charge 4/Charge 3 Screen Protector,Valband Ultra Slim Soft Full Cover Case [Scratch-Proof] Bumper for Fit bit Charge 4 and Fit bit Charge 3/SE.",Dell 2GR91 Slim USB 104-Key Keyboard with Fold-out Feet for Select Dell Models (Black),mid,head,B008C4JA66,B008C4JA66,B07QBYFPLM,positive_vs_negative,0.6000000000000001,"The keyboard is a computer accessory, which is more thematically related to the user's studio headphones than a Fitbit case.",True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,5,1,0.16436690801666667,1.0,pointwise_calibrated
AEZYTLQWPF7D76MGVBWNCON3TWFQ::1672083292594000000::pair::0,AEZYTLQWPF7D76MGVBWNCON3TWFQ::1672083292594000000,AEZYTLQWPF7D76MGVBWNCON3TWFQ,test,2022-12-26 19:34:52.594,B07Z93Z7HN,6,15,B07Z93Z7HN,B019SU6YA2,Godox V1S Hot Shoe Mount Foot (Upgraded Version) Compatible with Godox V1-S & V860III-S Flash Speedlite Fix Repair Parts,WD Blue 500GB Desktop Hard Disk Drive - 7200 RPM SATA 6 Gb/s 16MB Cache 3.5 Inch - WD5000AAKX,mid,tail,B07Z93Z7HN,B07Z93Z7HN,B019SU6YA2,positive_vs_negative,0.8,The user's history shows a strong interest in camera accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,4,0.23812204670046663,0.0,pointwise_calibrated
AF2QHGJ2LNCI3GXDN6J34Q7M53IA::1485279524000000000::pair::0,AF2QHGJ2LNCI3GXDN6J34Q7M53IA::1485279524000000000,AF2QHGJ2LNCI3GXDN6J34Q7M53IA,test,2017-01-24 17:38:44.000,B0160RS30K,6,15,B00BYVYBPE,B0160RS30K,Skullcandy S2IKFY-074 Ink'd 2.0 Earbud Headphones with Mic (White/Black) Open Box,"INFILAND Fire HD 8 Screen Protector 3-Pack Cystal Clear Screen Protector Film Guard for Fire HD 8 (6th Generation, 2016 Release) / All-New Amazon Fire HD 8 (7th Generation, 2017 Release) (HD Clear)",tail,tail,B0160RS30K,B0160RS30K,B00BYVYBPE,positive_vs_negative,0.8,"The user previously purchased a Fire tablet accessory, making a compatible screen protector more relevant.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,3,1,0.35354838710000003,1.0,pointwise_calibrated
AF35K5VA4GFQG7XO2PAKEXXDM5GA::1472438481000000000::pair::0,AF35K5VA4GFQG7XO2PAKEXXDM5GA::1472438481000000000,AF35K5VA4GFQG7XO2PAKEXXDM5GA,test,2016-08-29 02:41:21.000,B01BEH1YMA,6,15,B01BEH1YMA,B017TK4H6G,Fractal Design Nano S Window - Mini Tower Computer Case - ITX - Optimized for High Airflow and Silent Computing with ModuVent Technology -2x Fractal Design Dynamic X2 GP-14 Fans included -Black Window,"Samsung Galaxy Tab 4 (7-Inch, White)",tail,tail,B01BEH1YMA,B01BEH1YMA,B017TK4H6G,positive_vs_negative,0.8,"The user's previous item is a desktop PC component, making a computer case a more relevant recommendation than a tablet.",True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,1,5,0.16529105126666668,1.0,pointwise_calibrated
AF3UNDI4ZE7B56MX5PPS743PJWPA::1494560228000000000::pair::0,AF3UNDI4ZE7B56MX5PPS743PJWPA::1494560228000000000,AF3UNDI4ZE7B56MX5PPS743PJWPA,test,2017-05-12 03:37:08.000,B0BJB7XNLG,6,15,B0BJB7XNLG,B08L5417YW,"USB 3.0 Cable Male to Male 1.5 ft, SNANSHI USB to USB Cable Nylon Braided Cable Aluminum Shell for Data Transfer Hard Drive Enclosures, Laptop Cooling Pad, Modems, Cameras and More","JETech Case for iPad Pro 12.9 Inch (1st and 2nd Generation, 2015 and 2017 Model), Auto Wake/Sleep (Rose Gold)",head,head,B0BJB7XNLG,B0BJB7XNLG,B08L5417YW,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on portable electronics and accessories, making a versatile USB cable more relevant than a specific iPad case.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,1,0.23812204670046663,0.0,pointwise_calibrated
AF3WEPZS3ANPYJYYZLNRJ5NUBR3A::1547947241253000000::pair::0,AF3WEPZS3ANPYJYYZLNRJ5NUBR3A::1547947241253000000,AF3WEPZS3ANPYJYYZLNRJ5NUBR3A,test,2019-01-20 01:20:41.253,B07F8TJ9QC,6,15,B0BMQL6DMR,B07F8TJ9QC,"Anker [3-Pack Powerline Micro USB Cable (3ft), Charging Cable for Micro Port E-Readers and More Micro USB Devices(Black)",4K HDMI Cable,head,mid,B07F8TJ9QC,B07F8TJ9QC,B0BMQL6DMR,positive_vs_negative,0.7000000000000001,The user has shown a clear pattern of purchasing home theater cables and accessories.,True,0.35354838710000003,0.1640625,0.6464516129,0.8359375,True,True,0.25880544355,0.74119455645,2,1,0.29038642473333337,1.0,pointwise_calibrated
AF3XIMCW4UNWCRKR34S7KJ7LK6XQ::1673217354553000000::pair::0,AF3XIMCW4UNWCRKR34S7KJ7LK6XQ::1673217354553000000,AF3XIMCW4UNWCRKR34S7KJ7LK6XQ,test,2023-01-08 22:35:54.553,B09F5MZPHZ,6,15,B09F5MZPHZ,B01HDO66NK,"Shokz OpenSwim - Bone Conduction MP3 Waterproof Headphones for Swimming - Open-Ear Wireless Headphones, with Nose Clip and Earplug (Blue)","TUNAI Firefly LDAC Bluetooth Receiver: High Resolution Wireless Audio Bluetooth 5.0 Adapter with Audiophile USB DAC 3.5mm AUX for Car/Home Stereo Hi Res Music Streaming; Auto On, No Charging Needed",mid,tail,B09F5MZPHZ,B09F5MZPHZ,B01HDO66NK,positive_vs_negative,0.8,It closely matches the user's interest in bone conduction audio for swimming.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,2,0.23812204670046663,0.0,pointwise_calibrated
AF464QTIJND22YSH353VZBQROQOA::1639445351647000000::pair::0,AF464QTIJND22YSH353VZBQROQOA::1639445351647000000,AF464QTIJND22YSH353VZBQROQOA,test,2021-12-14 01:29:11.647,B07G11DS96,6,15,B0BG8J11B5,B07G11DS96,"EVEO Premium Dual Monitor Stand 14-32”,Dual Monitor Mount VESA Bracket, Adjustable Gas Spring Monitor Stand for Desk Screen - Full Motion Dual Monitor Arm-Computer Monitor Stand for 2 Monitors -White",Acouto Dovetail Base for Finder Scope Telescope Dovetail Mounting Base Dovetail Slot Plate for C8/C8HD/C925/C11HD for SKYRVER 80ED/102ED/130APO/100ED and Other Binoculars,head,mid,B07G11DS96,B07G11DS96,B0BG8J11B5,positive_vs_negative,0.8,It is a telescope accessory that directly complements the user's previous finder scope purchase.,True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,5,1,0.16436690801666667,1.0,pointwise_calibrated
AF4C3G3QCNKHAZPRFQCGWUIB6XTQ::1672085995928000000::pair::0,AF4C3G3QCNKHAZPRFQCGWUIB6XTQ::1672085995928000000,AF4C3G3QCNKHAZPRFQCGWUIB6XTQ,test,2022-12-26 20:19:55.928,B0BDPZDBQR,6,15,B09GB669WY,B0BDPZDBQR,"sweguard USB C Cable Right Angle 3.1A Fast Charging 2-Pack 1.5ft, USB Type C Nylon Braided Cord for Samsung Galaxy S22 S21 S10 S9 S8 Plus/Ultra/FE, Note 20 10 9 8,LG,Moto,PS5-Grey",Echo Dot (5th Gen) with Clock | Cloud Blue with Kasa Smart Plug Mini,mid,head,B0BDPZDBQR,B0BDPZDBQR,B09GB669WY,positive_vs_negative,0.9,The user has shown a clear preference for smart home devices and Alexa integration.,True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,3,1,0.28413111010000003,1.0,pointwise_calibrated
AF4GUXKDB5EFZ256X5LYION6DVWA::1515563788747000000::pair::0,AF4GUXKDB5EFZ256X5LYION6DVWA::1515563788747000000,AF4GUXKDB5EFZ256X5LYION6DVWA,test,2018-01-10 05:56:28.747,B07N8XK4FR,6,15,B08LD9NGQ2,B07N8XK4FR,"DBPOWER 12"" Portable DVD Player with 5-Hour Rechargeable Battery, 10"" Swivel Display Screen, SD/USB Port, with 1.8 Meter Car Charger, Power Adaptor and Car Headrest Mount, Region Free- Blue","1 BY ONE Luscinia Acrylic Sheet Turntable, Belt-Drive Vinyl Record Player with Bluetooth Connectivity, Built-in Phono Preamp, USB Recording RCA Output, Adjustable Counterweight and Magnetic Cartridge",mid,mid,B07N8XK4FR,B08LD9NGQ2,B07N8XK4FR,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on portable electronics and protective cases, aligning more with a portable DVD player.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,2,0.23812204670046663,0.0,pointwise_calibrated
