pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AE5CNNH4M4LBEWEC5BVA54IJ75VA::1666570212288::pair::0,AE5CNNH4M4LBEWEC5BVA54IJ75VA::1666570212288,AE5CNNH4M4LBEWEC5BVA54IJ75VA,test,2022-10-24 00:10:12.288,B0B8V4641W,6,15,B089CSF11Y,B0B8V4641W,"Empty Brown Glass Spray Bottles2-Pack, Refillable 16 oz Containers for Essential Oils, Cleaning Products, Aromatherapy, Misting Plants, or Cooking - Reliable Sprayer with Mist and Stream Settings","MRTREUP Neon Face Paint UV Glow Body Paint Water Activated Eyeliner , 6 Colors Cake Eyelier Fluorescent Hydra Graphic Pink Green Glow in the Dark Body Paint for Club Halloween Party Makeup Art Paint",head,tail,B0B8V4641W,B0B8V4641W,B089CSF11Y,positive_vs_negative,0.6000000000000001,"Both are beauty-related, but the face paint aligns more closely with the user's interest in skin and cosmetic products.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,6,5,0.37666666666199994,0.0,pointwise_calibrated
AE5ESL52LWWBJTSFOAXSFZA3XCGQ::1640868320440::pair::0,AE5ESL52LWWBJTSFOAXSFZA3XCGQ::1640868320440,AE5ESL52LWWBJTSFOAXSFZA3XCGQ,test,2021-12-30 12:45:20.440,B07KQ32Z8C,6,15,B00T83843U,B07KQ32Z8C,Advanced BioScience Vitamin C Serum and Phytoceramides,"APIVITA Queen Bee Holistic Age Defense Night Cream 1.69 fl.oz. |Intensive Night Treatment That Speeds Skin Regeneration, Smooths Wrinkle & Increases Skin Elasticity with Royal Jelly & Hyaluronic Acid",tail,mid,B07KQ32Z8C,B00T83843U,B07KQ32Z8C,positive_vs_negative,0.8,"The user has shown a strong preference for Vitamin C serums and anti-aging treatments, which Candidate A matches closely.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,2,1,0.37666666666199994,0.0,pointwise_calibrated
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA::1665951749528::pair::0,AE5GH4VM5Q5HNUL4EOAYRLNB7RVA::1665951749528,AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,test,2022-10-16 20:22:29.528,B0B7DNFX1J,6,15,B0B7ZSY2P6,B0B7DNFX1J,LLTGMV Pocket Combs,LLTGMV Rat Tail Comb Steel Pin Rat Tail Carbon Fiber Heat Resistant Teasing Combs with Stainless Steel Pintail (Pink),tail,mid,B0B7DNFX1J,B0B7DNFX1J,B0B7ZSY2P6,positive_vs_negative,0.7000000000000001,"The user's history shows a strong interest in detailed nail and beauty tools, making the specialized rat tail comb more relevant.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,6,5,0.37666666666199994,0.0,pointwise_calibrated
AE5IMGWRBJA7JQFBQTBK25HDYGVA::1663705844592::pair::0,AE5IMGWRBJA7JQFBQTBK25HDYGVA::1663705844592,AE5IMGWRBJA7JQFBQTBK25HDYGVA,test,2022-09-20 20:30:44.592,B0B88X2FK4,6,15,B07XVNJFNF,B0B88X2FK4,"100pcs Premium Quality Hair Clips, 20 Glossy Colors Snap Hair Clips, 2 Inch Hair Barrettes with Perfect Grip, Durable Colorful Hair Clips with Smooth Edges for Kids, Girls, Women","Hook Ya Sport Non-Nano Mineral Sunscreen 3oz, 2 Pack 6oz Total, Reef Safe, UVA/UVB Protection, Octinoxate & Oxybenzone Free, Bait Safe, Boat Safe, Non-Greasy, No Fragrance, Ultralight Finish, Approved for use in Hawaii and Mexico, Made in the USA",mid,mid,B0B88X2FK4,B0B88X2FK4,B07XVNJFNF,positive_vs_negative,0.7000000000000001,"The user's history shows a strong focus on skincare, and sunscreen is a fundamental skincare product.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,2,1,0.37666666666199994,0.0,pointwise_calibrated
AE5MYIUHLA3BAMM2MFJXJQN6UPRQ::1617432049277::pair::0,AE5MYIUHLA3BAMM2MFJXJQN6UPRQ::1617432049277,AE5MYIUHLA3BAMM2MFJXJQN6UPRQ,test,2021-04-03 06:40:49.277,B0895XPZNT,6,15,B07WTZP6WD,B0895XPZNT,STYLEAGAL False Eyelashes - 4 Pairs Multipack Natural 3D False Eyelashes Natural Thick Hand-Made Faux Mink Eyelashes Extension(G106),"QTMY Fashion Rhinestone Flower Headband,Wide Hair Hoop for Women,Hair Accessories Head Band Headwear,White",tail,head,B0895XPZNT,B0895XPZNT,B07WTZP6WD,positive_vs_negative,0.5,"The headband is a general beauty accessory, while false eyelashes are a more specialized cosmetic item with no clear link to the user's skincare set.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,4,6,0.37666666666199994,0.0,pointwise_calibrated
AE5OJZNODDQGPPOU2H3A5N2VDO5Q::1669490292436::pair::0,AE5OJZNODDQGPPOU2H3A5N2VDO5Q::1669490292436,AE5OJZNODDQGPPOU2H3A5N2VDO5Q,test,2022-11-26 19:18:12.436,B0B7WR1NB7,6,15,B0895FHBVG,B0B7WR1NB7,KRISNICE Gel Nail Polish Kit- 6 Colors Blue Olive Turquoise Lavender Purple Gel Polish Set Glitter Nail Polish Soak Off LED Gel Nail Kit Nail Art Manicure Salon DIY at Home Gifts for Women (KCS6-010),LLTGMV Rat Tail Comb Steel Pin Rat Tail Carbon Fiber Heat Resistant Teasing Combs with Stainless Steel Pintail (Black),mid,mid,B0B7WR1NB7,B0B7WR1NB7,B0895FHBVG,positive_vs_negative,0.6000000000000001,"The comb is more related to hair care, which aligns with the user's interest in a hair butter product.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,3,2,0.37666666666199994,0.0,pointwise_calibrated
AE5XXWK5FGU62ROWKSF2VR2EAI7Q::1611631795210::pair::0,AE5XXWK5FGU62ROWKSF2VR2EAI7Q::1611631795210,AE5XXWK5FGU62ROWKSF2VR2EAI7Q,test,2021-01-26 03:29:55.210,B089SVZ3NP,6,15,B089SVZ3NP,B08H4NMXHD,"Nail File and Buffers,TsMADDTs 14 Pack Professional Manicure Tools Set with 6PCS 100/180 Grit Nail Files Double Sided Emery Board 6PCS Nail Buffer Block 120 Grit Nail Scrubbing Brush Cuticle Knife","Hoop Headbands for Women Premium Tortoise Acetate Wide Headbands No-Slip Grip Hair Hoop Styling Accessorie for Girls,Twin Pack(Marble)",mid,tail,B089SVZ3NP,B08H4NMXHD,B089SVZ3NP,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on hair and beard styling, making a hair accessory more relevant than a nail care set.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,3,6,0.37666666666199994,0.0,pointwise_calibrated
AE63S652NKXBM36PVEQHSYA4QHLA::1671756914886::pair::0,AE63S652NKXBM36PVEQHSYA4QHLA::1671756914886,AE63S652NKXBM36PVEQHSYA4QHLA,test,2022-12-23 00:55:14.886,B0BN7ZDMD5,6,15,B0B8Q3WTGP,B0BN7ZDMD5,L'ANGE HAIR Argan-Infused Round Brush | Lightweight & Ergonomic Design | 53MM Tourmaline Ceramic Barrel,"AIBRIT Gel Polish 4 Pcs Gel Base Coat, Strengthener Coat No Wipe Gel Top Coat Glossy Shiny & Matte Soak-off LED UV Light Gel Polish for Manicure Nail Art",head,mid,B0BN7ZDMD5,B0B8Q3WTGP,B0BN7ZDMD5,positive_vs_negative,0.6000000000000001,"Both are hair and beauty accessories, but the brush is more directly related to hair styling like the user's previous clip purchase.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,1,6,0.37666666666199994,0.0,pointwise_calibrated
AE644JVRCJETRVH5MHJ55NHVPOFQ::1466898921000::pair::0,AE644JVRCJETRVH5MHJ55NHVPOFQ::1466898921000,AE644JVRCJETRVH5MHJ55NHVPOFQ,test,2016-06-25 23:55:21.000,B01CUPHRQM,6,15,B01CUPHRQM,B08KZQKD4G,Beard Oil - Rousing Citrus Scent - Huge Man-Sized 4 oz Bottle - 100% Natural - Softens Your Beard and Stops Itching - Scent Women Love - Best Beard Oil And Conditioner For Men,"8 PCS 40ML Mini Spray Bottles, FANDAMEI Fine Mist Plastic Spray Bottles, Empty Refillable Clear Atomizer for Cleaning, Travel, Essential Oils, Perfume, Makeup Liquids. Travel Size, Pink & Blue",head,tail,B01CUPHRQM,B01CUPHRQM,B08KZQKD4G,positive_vs_negative,0.7000000000000001,"The user has shown interest in natural oil-based grooming products, making the beard oil a more relevant match.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,5,6,0.37666666666199994,0.0,pointwise_calibrated
AE647AXNLY7Z2QEWUPYUPY7UO6WQ::1622832063229::pair::0,AE647AXNLY7Z2QEWUPYUPY7UO6WQ::1622832063229,AE647AXNLY7Z2QEWUPYUPY7UO6WQ,test,2021-06-04 18:41:03.229,B0888CX245,6,15,B0888CX245,B08FR3QXYY,"STYLEAGAL Portable Electric Nail Drill, Manicure Pedicure Drill Kit Professional nail starter kit for beginners acrylic with drill（2020 Upgraded）","Fountain of Truth Magic Wand Sculpting Eye Roller – Anti-Aging Eye Cream in a Skin Massager Tool –Wrinkle, Dark Circle & Puffiness Treatment – Clean, Natural & Efficacious Beauty & Skin Care Products",head,tail,B0888CX245,B08FR3QXYY,B0888CX245,positive_vs_negative,0.7000000000000001,It aligns more closely with the user's prior interest in facial skincare and treatment tools.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,5,1,0.37666666666199994,0.0,pointwise_calibrated
AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA::1637758149109::pair::0,AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA::1637758149109,AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA,test,2021-11-24 12:49:09.109,B095RYJJHY,6,15,B095RYJJHY,B07YYW1913,"21Pcs Dip Powder Nail Kit - Aubss 10 Colors Dip Nail Kit, Neutral Skin Tone Dipping Powder Colors Kit, Dip Powder for French Nail Art Nail Manicure Kit Salon DIY Home, No Nail Lamp Needed",Straight 13x4 Lace Front Wigs Burgundy Lace Front Wigs Long Bob Synthetic Ombre Wine Red Wig Pre-plucked with Baby Hair Free Part Heat Resistant Synthetic Lace Wigs for Women 20 Inch,mid,head,B095RYJJHY,B095RYJJHY,B07YYW1913,positive_vs_negative,0.8,"The user previously purchased a gel nail polish kit, indicating an interest in DIY nail products.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,1,5,0.37666666666199994,0.0,pointwise_calibrated
AE6DYQ3JL7K53MUXRBUAYGK5U4LQ::1436487019000::pair::0,AE6DYQ3JL7K53MUXRBUAYGK5U4LQ::1436487019000,AE6DYQ3JL7K53MUXRBUAYGK5U4LQ,test,2015-07-10 00:10:19.000,B00XDB3QTA,6,15,B09DXR7QJY,B00XDB3QTA,"Crystal Glass Dappen Dishes for Nail Art Acrylic Liquid Powder and Nail Polish Removing (2, Clear)",Mererke_Pretty Nurtured Argan Oil (1.7oz),tail,mid,B00XDB3QTA,B00XDB3QTA,B09DXR7QJY,positive_vs_negative,0.8,"The user previously purchased argan oil, making another argan oil product more relevant.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,4,1,0.37666666666199994,0.0,pointwise_calibrated
AE6EZAPB2MIE6WDGT47XG26IDTKA::1670004460536::pair::0,AE6EZAPB2MIE6WDGT47XG26IDTKA::1670004460536,AE6EZAPB2MIE6WDGT47XG26IDTKA,test,2022-12-02 18:07:40.536,B0B7DQ98PR,6,15,B084WT433X,B0B7DQ98PR,"Think Nature Orange Blossom Shampoo, No Sulfate Paraben, All hair types16.9fl.oz(500ml)","LLTGMV 50 Pcs Baby Hair Ties, Cotton Toddler Hair Ties for Girls and Kids, Multicolor Small Seamless Hair Bands Elastic Ponytail Holders",tail,mid,B0B7DQ98PR,B0B7DQ98PR,B084WT433X,positive_vs_negative,0.6000000000000001,"Both are unrelated to false eyelashes, but hair ties are a closer accessory category to beauty and styling.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,6,5,0.37666666666199994,0.0,pointwise_calibrated
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1::1603695812201::pair::0,AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1::1603695812201,AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,test,2020-10-26 07:03:32.201,B08CZM3GH3,6,15,B08CZM3GH3,B09LLKBZ3S,Leetaltree 6Pcs Makeup Sponge Set,Morovan Gel Nail Polish Remover Kit - 16oz Gel Polish Remover Professional Remover Liquid Set with Soak-Off Clip Cuticle Pusher Nail File Quick Easy Remove UV Gel Polish Glitter Powder,mid,tail,B08CZM3GH3,B08CZM3GH3,B09LLKBZ3S,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on hair and eye makeup, making a makeup sponge more relevant than a nail care kit.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,3,4,0.37666666666199994,0.0,pointwise_calibrated
AE6J77LJBLTGMPPCT4VE2A5RCPPA::1653096599388::pair::0,AE6J77LJBLTGMPPCT4VE2A5RCPPA::1653096599388,AE6J77LJBLTGMPPCT4VE2A5RCPPA,test,2022-05-21 01:29:59.388,B0B5X48DZR,6,15,B09TQ2SDKK,B0B5X48DZR,"AIIR Diamond Shampoo - Fragrance Free Shampoo for Color Treated Hair, Sulfate Free Shampoo, Organic Shampoo - Cleansing and Moisturizing Color Safe Shampoo, Hair Repair - 8 oz","HATELI Six types of combs Detangling Pet Comb with Long & Short Stainless Steel Teeth for Removing Matted Fur, Knots & Tangles – Detangler Tool Accessories for Safe & Gentle DIY Dog & Cat Grooming (61 tooth long and short flea comb)",mid,tail,B0B5X48DZR,B09TQ2SDKK,B0B5X48DZR,positive_vs_negative,0.7000000000000001,The shampoo is a hair care product that complements the user's interest in hair styling tools.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,3,5,0.37666666666199994,0.0,pointwise_calibrated
AE6PSXRFBXPR4AHQKR2TQC56EKKQ::1649135802458::pair::0,AE6PSXRFBXPR4AHQKR2TQC56EKKQ::1649135802458,AE6PSXRFBXPR4AHQKR2TQC56EKKQ,test,2022-04-05 05:16:42.458,B09B7F54K1,6,15,B09B7F54K1,B082MDFNZM,21pcs with storage box for girls big bow hairpin ribbon full cover flower hairpin baby toddler hair accessories,"Baasha 4 Pcs Paddle Brush Set, Detangling Brush and Hair Comb Set, Thick Hair Brush Set for Men & Women, No More Tangle Hairbrush Comb Set, Hair Care Gift Set Hair Brush Comb Set",head,mid,B09B7F54K1,B09B7F54K1,B082MDFNZM,positive_vs_negative,0.6000000000000001,"The user's previous baby care item suggests a focus on young children, making baby hair accessories more relevant than general adult hair brushes.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,4,3,0.37666666666199994,0.0,pointwise_calibrated
AE6TDCUOKCSCRL5ZHWKEL7QHOA3A::1581696070910::pair::0,AE6TDCUOKCSCRL5ZHWKEL7QHOA3A::1581696070910,AE6TDCUOKCSCRL5ZHWKEL7QHOA3A,test,2020-02-14 16:01:10.910,B07Z3NRMBS,6,15,B08DK5D9J5,B07Z3NRMBS,MOSTORY Glitter Crystal Liquid Eyeshadow Set - 4 Pack Pigmented Liquid Eye shadows Matte Shimmer Metallic Quick Dry Crease Resistant Long Lasting Flake-Proof Blendable Non-Greasy Eye Makeup (4 Pack),"Pharmacopia Tangerine-Flavored Lip Balm - Set of 2, 0.25oz - Nourishing Herbal Lip Elixir with 100% Natural and Certified Organic Ingredients",head,mid,B07Z3NRMBS,B07Z3NRMBS,B08DK5D9J5,positive_vs_negative,0.6000000000000001,The lip balm aligns more closely with the user's interest in personal care and botanical ingredients.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,6,3,0.37666666666199994,0.0,pointwise_calibrated
AE7IYF7RTSGCJORHIE56UHRAMY5A::1674932647460::pair::0,AE7IYF7RTSGCJORHIE56UHRAMY5A::1674932647460,AE7IYF7RTSGCJORHIE56UHRAMY5A,test,2023-01-28 19:04:07.460,B0BQWTXV2Q,6,15,B0BQWTXV2Q,B0B4RV6X1H,"Hanz de Fuko Everything Wash for Hair, Face & Body – All-in-One Soap & Shampoo for Men, Women & Kids, Safe for Sensitive Skin – Minty Rum & Sandalwood, 8 oz. Bottle","MRTREUP Chrome Nail Powder Palette , Metallic Mirror Effect Chrome Powder for Nails , Rose Gold Sliver Pink Holographic Nail Glitter Nail Pigment Powder for DIY Salon Nail Art Decorations",mid,head,B0BQWTXV2Q,B0BQWTXV2Q,B0B4RV6X1H,positive_vs_negative,0.8,"The user's history shows a focus on skincare and shower-related personal care, making the all-in-one wash a more logical extension than nail art supplies.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,2,4,0.37666666666199994,0.0,pointwise_calibrated
AE7ORM7AKFHTVW6GYY66E4MEAIVA::1657596977219::pair::0,AE7ORM7AKFHTVW6GYY66E4MEAIVA::1657596977219,AE7ORM7AKFHTVW6GYY66E4MEAIVA,test,2022-07-12 03:36:17.219,B09ZNXX417,6,15,B09ZNXX417,B08DKK7KXV,FantaLook Short Heart Styled Reddish Brown Heat Resistant Wig with Teeth Necklace Earrings for Halloween Party,"Portable Travel Bottles Set,Leak Proof Squeezable Silicon Tubes Travel Size Toiletries Containers,TSA Approved Refillable Travel Accessories for Shampoo Liquids (1.3Oz,4 Pack)",mid,mid,B09ZNXX417,B09ZNXX417,B08DKK7KXV,positive_vs_negative,0.7000000000000001,The user's previous wig purchase suggests a stronger interest in hair/costume items than in travel accessories.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,1,4,0.37666666666199994,0.0,pointwise_calibrated
AE7S6QS5XPGQGVGUH4NQIIT5DZPA::1447284853000::pair::0,AE7S6QS5XPGQGVGUH4NQIIT5DZPA::1447284853000,AE7S6QS5XPGQGVGUH4NQIIT5DZPA,test,2015-11-11 23:34:13.000,B00X6P92OG,6,15,B00X6P92OG,B005HJHPCA,"OZNaturals Tinted Moisturizer, SPF 30 Sunscreen. Broad Spectrum Protection. Zinc Oxide + Minerals In This Tinted Sunscreen Protects, Moisturizes And Blends Well To Provide A Rich, Youthful Glow!","CONTROL CORRECTIVE Clear Med 5% Acne Treatment Lotion. 2.5 Oz - Kills Acne Bacteria, Helps Clear & Control Breakouts, Benzoyl Peroxide, 3% Sulfur To Improve Efficacy And Dry Up Blemishes, Penetrates",mid,tail,B00X6P92OG,B00X6P92OG,B005HJHPCA,positive_vs_negative,0.9,It closely matches the user's prior interest in SPF 30 mineral sunscreen for anti-aging and a healthy glow.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,1,3,0.37666666666199994,0.0,pointwise_calibrated
AE7YJEF3XD5OYHLAMDDDXCL52V2A::1428588578000::pair::0,AE7YJEF3XD5OYHLAMDDDXCL52V2A::1428588578000,AE7YJEF3XD5OYHLAMDDDXCL52V2A,test,2015-04-09 14:09:38.000,B00PKIE760,6,15,B0B1H78PNW,B00PKIE760,"New Soft Hair Curlers Rollers,Heatless Curling Headband for Sleeping, No Heat Ponytail Hairband Hair Curler,Overnight Lazy Scrunchie Rollers Magic DIY Hair Styling Tools for Long Hair (pink)","InstaNatural Cellulite Cream - With Caffeine & Retinol - Body Firming Solution & Tightening Lotion for Thigh Area, Buttocks & More - No Wrap Needed - Anti Cellulite Control Treatment - 4 OZ",tail,mid,B00PKIE760,B0B1H78PNW,B00PKIE760,positive_vs_negative,0.6000000000000001,"Both are wearable personal items, but the hair curler is more likely to align with a general accessory interest than a specialized cellulite treatment.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,1,3,0.37666666666199994,0.0,pointwise_calibrated
AE7YYSYFEWAYIUCAK4W33CHPP4JQ::1629190054802::pair::0,AE7YYSYFEWAYIUCAK4W33CHPP4JQ::1629190054802,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,test,2021-08-17 08:47:34.802,B08DJ1BMHX,6,15,B08DJ1BMHX,B08WHBSK6R,"Portable Electric Nail Drill,Professional Nail Drill Kit for Acrylic Gel Nails,Efile Nail Drill Manicure Polishing Shape Tools for Beginners Home Salon Use,Purple","Kidskin- Foaming Body Wash with Tea Tree Oil- Helps Combat Body and Foot Odor and Stubborn Body Acne and Skin Issues - Cruelty Free, Gluten Free, Paraben Free, Sulfate Free, Unscented, and Vegan- Made in USA",tail,mid,B08DJ1BMHX,B08WHBSK6R,B08DJ1BMHX,positive_vs_negative,0.6000000000000001,"The user's previous items are skincare-related, making a body wash for skin issues a more aligned recommendation than a nail drill.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,6,1,0.37666666666199994,0.0,pointwise_calibrated
AE7ZWVM3BUBG5OFF37ALYQHHVHVQ::1669912189807::pair::0,AE7ZWVM3BUBG5OFF37ALYQHHVHVQ::1669912189807,AE7ZWVM3BUBG5OFF37ALYQHHVHVQ,test,2022-12-01 16:29:49.807,B09X23VTSQ,6,15,B09X23VTSQ,B08T5LG5FT,REBONCEL Aqua Rich Hydrating Face Foam Cleanser Gentle Hypoallergenic pH Balance Korean Skin Care Face Wash Cleansing Foam(8.45 fl.oz 250ml),Makeup Brushes 12PCs- CLOWII Professional Premium Birch Handle Makeup Brush Foundation Concealer Brush Set of 12 with 1 Makeup Cleaner(Black),mid,tail,B09X23VTSQ,B09X23VTSQ,B08T5LG5FT,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on Korean skincare and complexion products, making the hydrating Korean face cleanser a more relevant match.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,1,3,0.37666666666199994,0.0,pointwise_calibrated
AEA42FBHILJ6UOXAYMRVKPTA4IWA::1666147359395::pair::0,AEA42FBHILJ6UOXAYMRVKPTA4IWA::1666147359395,AEA42FBHILJ6UOXAYMRVKPTA4IWA,test,2022-10-19 02:42:39.395,B0B593V71L,6,15,B09B7F54K1,B0B593V71L,21pcs with storage box for girls big bow hairpin ribbon full cover flower hairpin baby toddler hair accessories,"Shower Cap for Women Reusable Long Hair Double Waterproof Large Shower Hair Hat Adjustable (11 inches, Pink, Black, Bowknot)",head,tail,B0B593V71L,B0B593V71L,B09B7F54K1,positive_vs_negative,0.6000000000000001,The user's hair brush purchase suggests a stronger interest in hair care accessories than in children's hair accessories or unrelated beauty categories.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,3,2,0.37666666666199994,0.0,pointwise_calibrated
AEA6QOWQBEDUOOAFVVJ7VWXATEEA::1679209475061::pair::0,AEA6QOWQBEDUOOAFVVJ7VWXATEEA::1679209475061,AEA6QOWQBEDUOOAFVVJ7VWXATEEA,test,2023-03-19 07:04:35.061,B0BBBKTDWS,6,15,B0BBBKTDWS,B07SY7WPS4,Professional Makeup Brush Set Luxury 11pcs Silver Glitter Crystal Make Up Brush Kit Vegan Soft Synthetic Hair Foundation Eyeshadow Eyebrow Lip Cosmetic Brush Set With Gift Box For Girl,"SOFTACULOUS Foot Peeling Mask Booties – 2 Pairs, Baby Soft Skin in 7 Days",tail,head,B0BBBKTDWS,B0BBBKTDWS,B07SY7WPS4,positive_vs_negative,0.7000000000000001,The makeup brush set aligns more closely with the beauty and cosmetics theme suggested by the previously purchased essentials kit.,True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,5,4,0.37666666666199994,0.0,pointwise_calibrated
AEABAFTBLV2D76BLGUWFPVBANZGQ::1678937433271::pair::0,AEABAFTBLV2D76BLGUWFPVBANZGQ::1678937433271,AEABAFTBLV2D76BLGUWFPVBANZGQ,test,2023-03-16 03:30:33.271,B0BL23M7W9,6,15,B0B6VCC3BG,B0BL23M7W9,"Arqumi 2 Pack Haning Drying Mesh Rack, Zipper Closure Mesh Rack Hanging Basket Beauty Sponge Egg Dryer Net with Hook, Pink+Green",eZn Dr.Bond Special Hair Damage Care Set,tail,tail,B0BL23M7W9,B0BL23M7W9,B0B6VCC3BG,positive_vs_negative,0.6000000000000001,"The user's previous item is a skincare serum, making a hair care set more thematically related than a drying rack.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,5,2,0.37666666666199994,0.0,pointwise_calibrated
AEADQI7C4R2POQAY7LTFKGWMFFTA::1671135845465::pair::0,AEADQI7C4R2POQAY7LTFKGWMFFTA::1671135845465,AEADQI7C4R2POQAY7LTFKGWMFFTA,test,2022-12-15 20:24:05.465,B0BKLCF1CL,6,15,B0BKLCF1CL,B08J49TCX6,SalonSilk Round Brush Set,Rhinestone Crystal Diamond Headbands for Women Luxury Shiny Padded Diamond Headband Hair Hoops Fashion Hair Accessories for Girls Bejewelled Hairband Sparkly Party Headband (Rainbow),mid,tail,B0BKLCF1CL,B0BKLCF1CL,B08J49TCX6,positive_vs_negative,0.6000000000000001,"The user's history shows a focus on personal grooming and skincare, making a hair styling brush more aligned than a decorative headband.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,2,6,0.37666666666199994,0.0,pointwise_calibrated
AEAFXKZ7YPG566WU6ZM33SDBJBLQ::1675873862541::pair::0,AEAFXKZ7YPG566WU6ZM33SDBJBLQ::1675873862541,AEAFXKZ7YPG566WU6ZM33SDBJBLQ,test,2023-02-08 16:31:02.541,B0BFLNDCGH,6,15,B0BFLNDCGH,B07GDQPG12,"NaSeny Eyelash Shampoo for Lash Extensions Amino Acid Non Irritating Eyelash Extension Cleanser Paraben & Sulfate Free Natural Eyelash Extension Shampoo Professional Eyelid Foaming Cleanser with Brushes for Salon and Home Care (60ml, 2 Fl Oz)",Spa Grade Jade Roller for Face with Gua Sha | Jade Face Roller Massager | Jade Facial Roller | Face Roller Massager | Jade Rollers | Wrinkle Roller,tail,head,B0BFLNDCGH,B07GDQPG12,B0BFLNDCGH,positive_vs_negative,0.6000000000000001,"The user's interest in nail art kits suggests a broader focus on beauty and self-care tools, making a facial massage tool more aligned than a specialized eyelash cleanser.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,6,2,0.37666666666199994,0.0,pointwise_calibrated
AEANXJKHHZK3KZ7JK2Q7KJXAF5AA::1654568688757::pair::0,AEANXJKHHZK3KZ7JK2Q7KJXAF5AA::1654568688757,AEANXJKHHZK3KZ7JK2Q7KJXAF5AA,test,2022-06-07 02:24:48.757,B09NSK1NQH,6,15,B09NSK1NQH,B08KFLJQMR,Dry Weightless Hair Volume and Texture Spray | Dry Texture Spray for Hair | Texturizing Spray | Sulfate and Cruelty Free 244ml (7oz),Vitamin C Face Serum with Lemon Peel Bio Ferment Restorative Anti-Aging Serum with 20% Vitamin C MSM Hyaluronic Acid Organic Aloe Vera and Jojoba – 1 Ounce,head,mid,B09NSK1NQH,B08KFLJQMR,B09NSK1NQH,positive_vs_negative,0.7000000000000001,"The user's previous facial hair removal item suggests a focus on facial skincare, making the Vitamin C serum a more relevant follow-up.",True,0.37666666666199994,0.37666666666199994,,,False,False,0.37666666666199994,0.623333333338,2,1,0.37666666666199994,0.0,pointwise_calibrated
