pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AESUGVW2IJ2X4AOLKDRGTFZNLRVQ::1432618416000000000::pair::0,AESUGVW2IJ2X4AOLKDRGTFZNLRVQ::1432618416000000000,AESUGVW2IJ2X4AOLKDRGTFZNLRVQ,test,2015-05-26 05:33:36.000,B00RTY0VSG,6,15,1449429734,B00RTY0VSG,The Argyle Sweater 2014 Day-to-Day Calendar,14th Deadly Sin (Women's Murder Club),mid,head,B00RTY0VSG,B00RTY0VSG,1449429734,positive_vs_negative,0.9,It is a direct sequel to the user's previously read book in the same series.,True,0.0732265446,0.06390977440000001,0.9267734554,0.9360902256,True,True,0.0685681595,0.9314318404999999,5,1,0.14453839941666666,1.0,pointwise_calibrated
AET46GQB4FSGHBS34SGVANRAFNBA::1651433253999000000::pair::0,AET46GQB4FSGHBS34SGVANRAFNBA::1651433253999000000,AET46GQB4FSGHBS34SGVANRAFNBA,test,2022-05-01 19:27:33.999,074347659X,6,15,074347659X,B00P1PD344,"One of a Kind: The Rise and Fall of Stuey ',The Kid', Ungar, The World's Greatest Poker Player",Code of Conduct: A Thriller (The Scot Harvath Series Book 14),tail,head,074347659X,074347659X,B00P1PD344,positive_vs_negative,0.7000000000000001,The user's history shows a strong preference for biographical books about legendary figures.,True,0.0732265446,0.06390977440000001,0.9267734554,0.9360902256,True,True,0.0685681595,0.9314318404999999,1,4,0.06546256943333334,1.0,pointwise_calibrated
AET5RREOCXOKMT4MFV5YZIOZK4AA::1431267769000000000::pair::0,AET5RREOCXOKMT4MFV5YZIOZK4AA::1431267769000000000,AET5RREOCXOKMT4MFV5YZIOZK4AA,test,2015-05-10 14:22:49.000,B0027MJU00,6,15,B0027MJU00,1973173824,Dark Places: A Novel,NeverSea: Echoes of the Lost (Book One),head,mid,B0027MJU00,B0027MJU00,1973173824,positive_vs_negative,0.8,It matches the user's established interest in mystery and thriller novels.,True,0.0732265446,0.2492211838,0.9267734554,0.7507788162,True,True,0.1612238642,0.8387761358,1,3,0.1303386293,1.0,pointwise_calibrated
AETFOTDDDFIGU5C3PFLFIL3U44VQ::1533497119553000000::pair::0,AETFOTDDDFIGU5C3PFLFIL3U44VQ::1533497119553000000,AETFOTDDDFIGU5C3PFLFIL3U44VQ,test,2018-08-05 19:25:19.553,B07415PPP1,6,15,1441324720,B07415PPP1,Marble Stationery Set (Boxed Stationery),The Storyteller's Secret: A Novel,mid,head,B07415PPP1,1441324720,B07415PPP1,positive_vs_negative,0.7000000000000001,"The stationery set aligns more closely with the creative, hands-on nature of a coloring book.",True,0.1677419355,0.2492211838,0.8322580645000001,0.7507788162,True,True,0.20848155964999998,0.79151844035,3,4,0.1927289945,1.0,pointwise_calibrated
AETFTPYXGYO25OF53H62KGVDWRTA::1570676981048000000::pair::0,AETFTPYXGYO25OF53H62KGVDWRTA::1570676981048000000,AETFTPYXGYO25OF53H62KGVDWRTA,test,2019-10-10 03:09:41.048,1250199417,6,15,1455503088,1250199417,Fuse (Pure Trilogy),"What Truth Sounds Like: Robert F. Kennedy, James Baldwin, and Our Unfinished Conversation About Race in America",mid,mid,1250199417,1455503088,1250199417,positive_vs_negative,0.6000000000000001,"The user's previous item is a humorous, irreverent adult coloring book, making a speculative fiction novel a closer thematic match than a serious historical biography.",True,0.0732265446,0.0732265446,0.9267734554,0.9267734554,True,True,0.0732265446,0.9267734554,2,3,0.07167374956666667,1.0,pointwise_calibrated
AETLAUFPQ56IL4TLUII5WZEPH6ZA::1498512585894000000::pair::0,AETLAUFPQ56IL4TLUII5WZEPH6ZA::1498512585894000000,AETLAUFPQ56IL4TLUII5WZEPH6ZA,test,2017-06-26 21:29:45.894,0062120409,6,15,0062120409,1250056942,The Son,A Wrinkle in Time: The Graphic Novel,tail,mid,0062120409,1250056942,0062120409,positive_vs_negative,0.6000000000000001,The user's interest in a science workbook suggests a stronger potential preference for the educational and accessible graphic novel adaptation.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,4,1,0.15461205946666667,0.0,pointwise_calibrated
AETP3KYWCVQ3OKLELBDPPWFOKUDA::1483149054000000000::pair::0,AETP3KYWCVQ3OKLELBDPPWFOKUDA::1483149054000000000,AETP3KYWCVQ3OKLELBDPPWFOKUDA,test,2016-12-31 01:50:54.000,1452133212,6,15,1452133212,1540682226,Star Wars®: Bounty Hunter Code: From The Files of Boba Fett,Journey to Health: A Journey Worth Taking: Cooking Keto with Kristie,mid,mid,1452133212,1452133212,1540682226,positive_vs_negative,0.6000000000000001,The user's previous interest in genre fiction suggests a stronger match with a Star Wars book.,True,0.2492211838,0.1677419355,0.7507788162,0.8322580645000001,True,True,0.20848155964999998,0.79151844035,2,5,0.22206143436666667,1.0,pointwise_calibrated
AETUZBO3U6477NQWFKO2JPRQ6X4Q::1654550572225000000::pair::0,AETUZBO3U6477NQWFKO2JPRQ6X4Q::1654550572225000000,AETUZBO3U6477NQWFKO2JPRQ6X4Q,test,2022-06-06 21:22:52.225,1665700106,6,15,B007EDYN36,1665700106,Makeup to Breakup: My Life In and Out of Kiss,Vegan Family,head,mid,1665700106,1665700106,B007EDYN36,positive_vs_negative,0.8,The user's previous items show a strong interest in vegan-themed children's books.,True,0.06390977440000001,0.1677419355,0.9360902256,0.8322580645000001,True,True,0.11582585495,0.88417414505,5,1,0.08276792961666667,1.0,pointwise_calibrated
AETXHL6DXLSKTC45UOSMZJTGKQGQ::1533939584108000000::pair::0,AETXHL6DXLSKTC45UOSMZJTGKQGQ::1533939584108000000,AETXHL6DXLSKTC45UOSMZJTGKQGQ,test,2018-08-10 22:19:44.108,0062748203,6,15,0062748203,383654122X,"Barracoon: The Story of the Last ""Black Cargo""",Van Gogh: Complete Works,tail,mid,0062748203,0062748203,383654122X,positive_vs_negative,0.6000000000000001,"Both are non-fiction, but Barracoon shares the deep historical and social exploration of The Deep.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,1,4,0.15461205946666667,0.0,pointwise_calibrated
AEU57DCHNC62NV2R5XTFDCTCPLEQ::1458758802000000000::pair::0,AEU57DCHNC62NV2R5XTFDCTCPLEQ::1458758802000000000,AEU57DCHNC62NV2R5XTFDCTCPLEQ,test,2016-03-23 18:46:42.000,0544568125,6,15,B00WPZ3Y60,0544568125,Crimson Memories,Little Blue Truck's Beep-Along Book,head,tail,0544568125,0544568125,B00WPZ3Y60,positive_vs_negative,0.7000000000000001,The user's history shows a preference for children's books and leveled readers.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,4,1,0.15461205946666667,0.0,pointwise_calibrated
AEUVMZOS3SJXHBKARCTN2DAMQ36A::1519953250495000000::pair::0,AEUVMZOS3SJXHBKARCTN2DAMQ36A::1519953250495000000,AEUVMZOS3SJXHBKARCTN2DAMQ36A,test,2018-03-02 01:14:10.495,0738737763,6,15,0738737763,B007EDYN36,Llewellyn's 2018 Witches' Calendar,Makeup to Breakup: My Life In and Out of Kiss,tail,head,0738737763,0738737763,B007EDYN36,positive_vs_negative,0.8,The user's interest in psychic topics aligns more with a calendar on witchcraft than a rock memoir.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,1,2,0.15461205946666667,0.0,pointwise_calibrated
AEW2WVJKIE6P7DY3CZK2TQAA64JQ::1486273257000000000::pair::0,AEW2WVJKIE6P7DY3CZK2TQAA64JQ::1486273257000000000,AEW2WVJKIE6P7DY3CZK2TQAA64JQ,test,2017-02-05 05:40:57.000,1465053816,6,15,0867168358,1465053816,"Good Discipline, Great Teens",Welsh Corgis 2017 Mini 7x7,tail,mid,1465053816,0867168358,1465053816,positive_vs_negative,0.7000000000000001,"The user's history shows a strong interest in professional medical textbooks, making a parenting book more relevant than a dog calendar.",True,0.06390977440000001,0.06390977440000001,0.9360902256,0.9360902256,True,True,0.06390977440000001,0.9360902256,5,6,0.06390977440000001,1.0,pointwise_calibrated
AEWSXSM2QSPM65ZASZSHO4TKRGWA::1492356358000000000::pair::0,AEWSXSM2QSPM65ZASZSHO4TKRGWA::1492356358000000000,AEWSXSM2QSPM65ZASZSHO4TKRGWA,test,2017-04-16 15:25:58.000,B06ZZTP7GY,6,15,B006423DPW,B06ZZTP7GY,Binding Arbitration (Chicago Sports Romance Book 2),Photography Demystified - For Kids!: A Kids Guide and Parents Resource for Fun and Learning Photography Together!,head,head,B06ZZTP7GY,B06ZZTP7GY,B006423DPW,positive_vs_negative,0.9,It closely matches the user's demonstrated interest in photography guides.,True,0.06390977440000001,0.2492211838,0.9360902256,0.7507788162,True,True,0.15656547910000002,0.8434345209,2,1,0.1303386293,1.0,pointwise_calibrated
AEX6OZBVS4T4VWIPVUDGKKFUILRQ::1383191014000000000::pair::0,AEX6OZBVS4T4VWIPVUDGKKFUILRQ::1383191014000000000,AEX6OZBVS4T4VWIPVUDGKKFUILRQ,test,2013-10-31 03:43:34.000,7561916515,6,15,7561916515,0399257845,"Easy Steps to Chinese Vol.1, Workbook, Simplified Characters Version",The Animals' Santa,mid,tail,7561916515,0399257845,7561916515,positive_vs_negative,0.7000000000000001,The user's previous interest in a parenting book suggests a potential for children's holiday stories over a Chinese language workbook.,True,0.0732265446,0.1677419355,0.9267734554,0.8322580645000001,True,True,0.12048424005,0.87951575995,6,4,0.16339655463333333,1.0,pointwise_calibrated
AEXT36Z3CODID2YIQKWE4NOWY5TQ::1461784499000000000::pair::0,AEXT36Z3CODID2YIQKWE4NOWY5TQ::1461784499000000000,AEXT36Z3CODID2YIQKWE4NOWY5TQ,test,2016-04-27 19:14:59.000,B00R04GCMY,6,15,B0010SEMSM,B00R04GCMY,Moscow Rules (Gabriel Allon Book 8),Circling the Sun: A Novel,mid,head,B00R04GCMY,B0010SEMSM,B00R04GCMY,positive_vs_negative,0.7000000000000001,"The user's history shows a strong preference for instructional photography books and historical fiction, making the thriller 'Moscow Rules' a closer thematic match than literary fiction.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,4,1,0.15461205946666667,0.0,pointwise_calibrated
AEXUL2TQZWR5K3ADXKKOMJNGITOA::1405491711000000000::pair::0,AEXUL2TQZWR5K3ADXKKOMJNGITOA::1405491711000000000,AEXUL2TQZWR5K3ADXKKOMJNGITOA,test,2014-07-16 06:21:51.000,0312387040,6,15,0312387040,1464750432,Arffirmations: Meditations for Your Dog,Kaleidoscope Wonders: Color Art for Everyone-24 Kaleidoscope Inspired Artistic Designs featuring Mirrored and Variegated Adult Coloring Patterns,tail,mid,0312387040,1464750432,0312387040,positive_vs_negative,0.2,"The user's history suggests a potential interest in historical nonfiction, making a coloring book a less discordant recommendation than a humor book about dogs.",True,0.06390977440000001,0.06390977440000001,0.9360902256,0.9360902256,True,True,0.06390977440000001,0.9360902256,3,4,0.06546256943333334,1.0,pointwise_calibrated
AEXVLQTHMXOMWMZCNJPG6C2EK74A::1609426411567000000::pair::0,AEXVLQTHMXOMWMZCNJPG6C2EK74A::1609426411567000000,AEXVLQTHMXOMWMZCNJPG6C2EK74A,test,2020-12-31 14:53:31.567,0312890176,6,15,1666754153,0312890176,The Medicine Woods: Poems,Shadow & Claw: The First Half of 'The Book of the New Sun',mid,tail,0312890176,0312890176,1666754153,positive_vs_negative,0.8,"The user's history shows a strong preference for fantasy fiction, which matches Candidate B's genre.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,5,3,0.15461205946666667,0.0,pointwise_calibrated
AEY3HYS54DE27NKCPO6E5UJ76EIQ::1668032267112000000::pair::0,AEY3HYS54DE27NKCPO6E5UJ76EIQ::1668032267112000000,AEY3HYS54DE27NKCPO6E5UJ76EIQ,test,2022-11-09 22:17:47.112,1984818384,6,15,1984818384,B00ZX99WCA,Mad Honey: A Novel,Harmony Black,mid,head,1984818384,1984818384,B00ZX99WCA,positive_vs_negative,0.7000000000000001,"Both are genre fiction, but Mad Honey's emotional family drama is a closer thematic match to a character-driven time travel story.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,3,1,0.15461205946666667,0.0,pointwise_calibrated
AEY6VRAFXRGFL4PZIWCYSSA6JPRQ::1492570067000000000::pair::0,AEY6VRAFXRGFL4PZIWCYSSA6JPRQ::1492570067000000000,AEY6VRAFXRGFL4PZIWCYSSA6JPRQ,test,2017-04-19 02:47:47.000,1616556218,6,15,8831726730,1616556218,Rome: The Eternal Beauty : Pop-Up,Plants vs. Zombies Volume 2: Timepocalypse,mid,mid,1616556218,8831726730,1616556218,positive_vs_negative,0.7000000000000001,"The pop-up book shares a visual, informative style with the user's map.",True,0.2492211838,0.1677419355,0.7507788162,0.8322580645000001,True,True,0.20848155964999998,0.79151844035,2,3,0.1927289945,1.0,pointwise_calibrated
AEZ7SIKVACUKFENVG2UYVI4234OQ::1602646021763000000::pair::0,AEZ7SIKVACUKFENVG2UYVI4234OQ::1602646021763000000,AEZ7SIKVACUKFENVG2UYVI4234OQ,test,2020-10-14 03:27:01.763,1250249899,6,15,1250249899,0812217136,Crash,The Fourth Crusade: The Conquest of Constantinople (The Middle Ages Series),mid,tail,1250249899,1250249899,0812217136,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for mystery and thriller novels, which matches Candidate A.",True,0.2492211838,0.0732265446,0.7507788162,0.9267734554,True,True,0.1612238642,0.8387761358,2,6,0.1612238642,1.0,pointwise_calibrated
AEZA7CE4EOCDZOGWWIDLOOGPEZ6A::1539483525495000000::pair::0,AEZA7CE4EOCDZOGWWIDLOOGPEZ6A::1539483525495000000,AEZA7CE4EOCDZOGWWIDLOOGPEZ6A,test,2018-10-14 02:18:45.495,B002X848QE,6,15,0970247273,B002X848QE,Blinded: An Urban Tale!... (Triple Crown Publications Presents),Dead Sleep: A Suspense Thriller (Mississippi Book 3),tail,mid,B002X848QE,0970247273,B002X848QE,positive_vs_negative,0.6000000000000001,"The user's previous novel suggests a preference for character-driven historical fiction, which aligns more with the dramatic, personal narrative of Candidate A.",True,0.1677419355,0.2492211838,0.8322580645000001,0.7507788162,True,True,0.20848155964999998,0.79151844035,4,2,0.17914911978333334,1.0,pointwise_calibrated
AEZLGJCUTTG6I6DOBHY3A6SIBB2Q::1662642380257000000::pair::0,AEZLGJCUTTG6I6DOBHY3A6SIBB2Q::1662642380257000000,AEZLGJCUTTG6I6DOBHY3A6SIBB2Q,test,2022-09-08 13:06:20.257,0865479933,6,15,0865479933,1439157286,The Anatomy of Story: 22 Steps to Becoming a Master Storyteller,Iron Lake: A Novel (1) (Cork O'Connor Mystery Series),tail,mid,0865479933,0865479933,1439157286,positive_vs_negative,0.8,The user's interest in screenwriting makes a story structure guide more relevant.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,1,2,0.15461205946666667,0.0,pointwise_calibrated
AEZXLVSEJ7RYYJALW6FGQCFOOMNQ::1628723789316000000::pair::0,AEZXLVSEJ7RYYJALW6FGQCFOOMNQ::1628723789316000000,AEZXLVSEJ7RYYJALW6FGQCFOOMNQ,test,2021-08-11 23:16:29.316,B004G8QTQQ,6,15,B004G8QTQQ,1501160486,Northwest Angle: A Novel (Cork O'Connor Mystery Series Book 11),And Every Morning the Way Home Gets Longer and Longer: A Novella,mid,mid,B004G8QTQQ,B004G8QTQQ,1501160486,positive_vs_negative,0.7000000000000001,"It is a mystery thriller, aligning with the user's previous interest in a heist story.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,1,3,0.15461205946666667,0.0,pointwise_calibrated
AF22WTPLHYW5DA5O5K6NMGFLG7TQ::1601618356429000000::pair::0,AF22WTPLHYW5DA5O5K6NMGFLG7TQ::1601618356429000000,AF22WTPLHYW5DA5O5K6NMGFLG7TQ,test,2020-10-02 05:59:16.429,0470168080,6,15,1512426792,0470168080,Sadie's Snowy Tu B'Shevat,VBScript Programmer's Reference,mid,tail,0470168080,1512426792,0470168080,positive_vs_negative,0.6000000000000001,"Both are books, but the user's previous item is a fiction novel, making a children's story a slightly closer genre match than a technical reference.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,2,6,0.15461205946666667,0.0,pointwise_calibrated
AF2V5Z6RELG2VXKWMAWFZ2XWJW4Q::1604679874753000000::pair::0,AF2V5Z6RELG2VXKWMAWFZ2XWJW4Q::1604679874753000000,AF2V5Z6RELG2VXKWMAWFZ2XWJW4Q,test,2020-11-06 16:24:34.753,1888722207,6,15,0310331188,1888722207,Zondervan Handbook to the Bible,The RUGER 10/22 COMPLETE OWNER’S and ASSEMBLY GUIDE,tail,mid,1888722207,1888722207,0310331188,positive_vs_negative,0.6000000000000001,The user's interest in practical guides aligns more with a firearm manual than a religious reference book.,True,0.1677419355,0.0732265446,0.8322580645000001,0.9267734554,True,True,0.12048424005,0.87951575995,3,5,0.14764398948333332,1.0,pointwise_calibrated
AF32R4T4IGUARF3BZSR273VISCTQ::1507830033954000000::pair::0,AF32R4T4IGUARF3BZSR273VISCTQ::1507830033954000000,AF32R4T4IGUARF3BZSR273VISCTQ,test,2017-10-12 17:40:33.954,B01N9SZ8YZ,6,15,1579656226,B01N9SZ8YZ,"Lovable Livable Home: How to Add Beauty, Get Organized, and Make Your House Work for You",Until I Met Her (Emma Fern Book 1),mid,head,B01N9SZ8YZ,B01N9SZ8YZ,1579656226,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for suspenseful fiction, which matches this thriller.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,5,1,0.15461205946666667,0.0,pointwise_calibrated
AF34HFOYKHKT7EC4KL5UJZJL5UNA::1667500635628000000::pair::0,AF34HFOYKHKT7EC4KL5UJZJL5UNA::1667500635628000000,AF34HFOYKHKT7EC4KL5UJZJL5UNA,test,2022-11-03 18:37:15.628,038554734X,6,15,038554734X,1627001700,Lessons in Chemistry: A Novel,"Decorative Wire Findings: Make Custom Clasps, Connectors, and More",tail,mid,038554734X,038554734X,1627001700,positive_vs_negative,0.8,"Both are novels, making it a closer genre match.",True,0.2492211838,0.06390977440000001,0.7507788162,0.9360902256,True,True,0.15656547910000002,0.8434345209,1,5,0.15811827413333335,1.0,pointwise_calibrated
AF3ANLFJ7SEQU6JAZO2POGE2OSIA::1423685111000000000::pair::0,AF3ANLFJ7SEQU6JAZO2POGE2OSIA::1423685111000000000,AF3ANLFJ7SEQU6JAZO2POGE2OSIA,test,2015-02-11 20:05:11.000,0984757708,6,15,1609789180,0984757708,Kaplan LSAT Premier 2014 with 6 Practice Tests: Book + Online + DVD + Mobile,The Cure: What if God isn't who you think He is and neither are you?,mid,mid,0984757708,0984757708,1609789180,positive_vs_negative,0.7000000000000001,The user's interest in faith-based content aligns with this candidate.,True,0.1677419355,0.2492211838,0.8322580645000001,0.7507788162,True,True,0.20848155964999998,0.79151844035,4,1,0.1927289945,1.0,pointwise_calibrated
AF3EUPQO3NAF36XJV6YSCL7NGX3Q::1222116024000000000::pair::0,AF3EUPQO3NAF36XJV6YSCL7NGX3Q::1222116024000000000,AF3EUPQO3NAF36XJV6YSCL7NGX3Q,test,2008-09-22 20:40:24.000,0060512806,6,15,0385753063,0060512806,"Uncaged (The Singular Menace, 1)",Cryptonomicon,tail,tail,0060512806,0060512806,0385753063,positive_vs_negative,0.7000000000000001,Cryptonomicon's themes of cryptography and information align more closely with the user's interest in societal transitions from The Sovereign Individual.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,2,1,0.15461205946666667,0.0,pointwise_calibrated
AF3HJUN6IMPDFMY3V2OGDL7YQ6YA::1500409811895000000::pair::0,AF3HJUN6IMPDFMY3V2OGDL7YQ6YA::1500409811895000000,AF3HJUN6IMPDFMY3V2OGDL7YQ6YA,test,2017-07-18 20:30:11.895,1612185517,6,15,1612185517,076434661X,For Your Eyes Only (James Bond (Original Series)),Blade: King of Graffiti,mid,tail,1612185517,1612185517,076434661X,positive_vs_negative,0.7000000000000001,"The user's previous book is about writing craft, suggesting a preference for narrative-focused books.",True,0.2492211838,0.2492211838,0.7507788162,0.7507788162,True,True,0.2492211838,0.7507788162,1,2,0.14764398948333335,1.0,pointwise_calibrated
AF3KFKYNADCSFI4DU5GX2KTN6QOA::1439171794000000000::pair::0,AF3KFKYNADCSFI4DU5GX2KTN6QOA::1439171794000000000,AF3KFKYNADCSFI4DU5GX2KTN6QOA,test,2015-08-10 01:56:34.000,159052201X,6,15,1421511789,159052201X,"Death Note, Vol. 11",The Dream Giver,mid,mid,159052201X,159052201X,1421511789,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for inspirational and spiritual nonfiction, which aligns with this Christian living book.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,6,1,0.15461205946666667,0.0,pointwise_calibrated
AF3MQ2UWGZ3VLGVWG45O5YUIZMDA::1599330259731000000::pair::0,AF3MQ2UWGZ3VLGVWG45O5YUIZMDA::1599330259731000000,AF3MQ2UWGZ3VLGVWG45O5YUIZMDA,test,2020-09-05 18:24:19.731,0486803619,6,15,075666277X,0486803619,Space: A Visual Encyclopedia,Color & Learn Easy French Phrases for Kids (Dover Little Activity Books),tail,tail,0486803619,075666277X,0486803619,positive_vs_negative,0.7000000000000001,"The user's history shows an interest in detailed, reference-style works, aligning better with the space encyclopedia.",True,0.1677419355,0.0732265446,0.8322580645000001,0.9267734554,True,True,0.12048424005,0.87951575995,4,5,0.17697642935,1.0,pointwise_calibrated
AF3S3CGYSKJS4ECBBXOAIWOTJIAA::1400428468000000000::pair::0,AF3S3CGYSKJS4ECBBXOAIWOTJIAA::1400428468000000000,AF3S3CGYSKJS4ECBBXOAIWOTJIAA,test,2014-05-18 15:54:28.000,0307118401,6,15,0307118401,0878468668,What Was That! (Look-Look),Hokusai’s Landscapes: The Complete Series,tail,tail,0307118401,0307118401,0878468668,positive_vs_negative,0.6000000000000001,"Both are books, but the user's previous interaction suggests a possible interest in children's content.",True,0.2492211838,0.2492211838,0.7507788162,0.7507788162,True,True,0.2492211838,0.7507788162,6,4,0.2492211838,1.0,pointwise_calibrated
AF45PA5XV3ENN65PL25BTVTJONMQ::1438709948000000000::pair::0,AF45PA5XV3ENN65PL25BTVTJONMQ::1438709948000000000,AF45PA5XV3ENN65PL25BTVTJONMQ,test,2015-08-04 17:39:08.000,111846656X,6,15,111846656X,0744016894,"Financial Management of Health Care Organizations: An Introduction to Fundamental Tools, Concepts and Applications",Fallout 4 Ultimate Vault Dweller's Survival Guide Bundle,mid,tail,111846656X,0744016894,111846656X,positive_vs_negative,0.6000000000000001,"The user's previous book is a children's novel, making a video game guide a more likely leisure interest than a healthcare finance textbook.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,5,3,0.15461205946666667,0.0,pointwise_calibrated
AF4CEMVCLFS5TZRLVAH5EPCRNBSA::1037336621000000000::pair::0,AF4CEMVCLFS5TZRLVAH5EPCRNBSA::1037336621000000000,AF4CEMVCLFS5TZRLVAH5EPCRNBSA,test,2002-11-15 05:03:41.000,1576739694,6,15,B00R0JFL4O,1576739694,Spooky Hijinks (An Agnes Barton Paranormal Mystery Book 3),Summer Shadows (Seaside Seasons #2),head,mid,1576739694,B00R0JFL4O,1576739694,positive_vs_negative,0.7000000000000001,The user's previous paranormal mystery selection aligns better with the genre of Candidate A.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,2,1,0.15461205946666667,0.0,pointwise_calibrated
AF4FUW5672EKVLUL7B6L25KBOD6A::1439844895000000000::pair::0,AF4FUW5672EKVLUL7B6L25KBOD6A::1439844895000000000,AF4FUW5672EKVLUL7B6L25KBOD6A,test,2015-08-17 20:54:55.000,B00QSPXTMW,6,15,0553498398,B00QSPXTMW,How to Catch Santa,Wicca: A Beginner's Guide to Earth Magic (Living Wicca Today Book 2),tail,head,B00QSPXTMW,B00QSPXTMW,0553498398,positive_vs_negative,0.9,It is a direct sequel in the same series as the user's previous interest.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,4,1,0.15461205946666667,0.0,pointwise_calibrated
AF4H7MSDHSUVEMA2BPLP6MWGITGQ::1594707357070000000::pair::0,AF4H7MSDHSUVEMA2BPLP6MWGITGQ::1594707357070000000,AF4H7MSDHSUVEMA2BPLP6MWGITGQ,test,2020-07-14 06:15:57.070,1770412638,6,15,0756407133,1770412638,Discount Armageddon (InCryptid),Van Halen Rising: How a Southern California Backyard Party Band Saved Heavy Metal,tail,mid,1770412638,1770412638,0756407133,positive_vs_negative,0.7000000000000001,The user's history shows a strong interest in music biographies and memoirs.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,3,1,0.15461205946666667,0.0,pointwise_calibrated
AF4K6PDACM2AA2DKGKRBJYNI5FNQ::1637203116685000000::pair::0,AF4K6PDACM2AA2DKGKRBJYNI5FNQ::1637203116685000000,AF4K6PDACM2AA2DKGKRBJYNI5FNQ,test,2021-11-18 02:38:36.685,0764325159,6,15,0764325159,1495089843,An Unauthorized Guide to Fire-King(r) Glasswares,La La Land: Music from the Motion Picture Soundtrack,tail,mid,0764325159,0764325159,1495089843,positive_vs_negative,0.7000000000000001,The user's history shows a strong interest in crafts and collectibles.,True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,1,6,0.15461205946666667,0.0,pointwise_calibrated
AF4LCMHOA7LUBUMM7ICHWPG3NX6A::1662457761452000000::pair::0,AF4LCMHOA7LUBUMM7ICHWPG3NX6A::1662457761452000000,AF4LCMHOA7LUBUMM7ICHWPG3NX6A,test,2022-09-06 09:49:21.452,1974722341,6,15,1974722341,1855325969,"Kirby Manga Mania, Vol. 1 (1)",Hellcat Aces of World War 2 (Osprey Aircraft of the Aces No 10),mid,mid,1974722341,1974722341,1855325969,positive_vs_negative,0.6000000000000001,"The user's previous item is a general textbook, suggesting a broader interest that may align more with a lighthearted manga than a niche military history book.",True,0.15461205946666667,0.15461205946666667,,,False,False,0.15461205946666667,0.8453879405333333,5,6,0.15461205946666667,0.0,pointwise_calibrated
AF4ZDATYSLCVIGBRL3S4D64AMAGQ::1445624542000000000::pair::0,AF4ZDATYSLCVIGBRL3S4D64AMAGQ::1445624542000000000,AF4ZDATYSLCVIGBRL3S4D64AMAGQ,test,2015-10-23 18:22:22.000,B0036F6WYO,6,15,B07ND4S79Z,B0036F6WYO,To The Bone (Kate Reid Thrillers Book 9),Horns: A Novel,head,mid,B0036F6WYO,B0036F6WYO,B07ND4S79Z,positive_vs_negative,0.7000000000000001,"The user's previous book is supernatural horror, making the dark fantasy of Horns a closer match.",True,0.2492211838,0.2492211838,0.7507788162,0.7507788162,True,True,0.2492211838,0.7507788162,3,1,0.187450714,1.0,pointwise_calibrated
